module name;licenses;repository;licenseUrl;parents
mime-types@2.1.10;MIT;https://github.com/jshttp/mime-types;https://github.com/jshttp/mime-types/raw/master/LICENSE;request:less:assemble-less:access.ajxp_home
mime-types@2.1.11;MIT;https://github.com/jshttp/mime-types;https://github.com/jshttp/mime-types/raw/master/LICENSE;request:less:assemble-less:action.ajxp_user
mime-types@2.1.14;MIT;https://github.com/jshttp/mime-types;https://github.com/jshttp/mime-types/raw/master/LICENSE;type-is:body-parser:tiny-lr:grunt-contrib-watch:meta.simple_lock
mime-types@2.1.15;MIT;https://github.com/jshttp/mime-types;https://github.com/jshttp/mime-types/raw/master/LICENSE;meta.watch
mime@1.2.11;UNKNOWN;https://github.com/broofa/node-mime;https://github.com/broofa/node-mime/raw/master/LICENSE;gui.ajax
min-document@2.19.0;MIT;https://github.com/Raynos/min-document;http://github.com/Raynos/min-document/raw/master/LICENSE;editor.diaporama
minimalistic-assert@1.0.0;ISC;https://github.com/calvinmetcalf/minimalistic-assert;https://github.com/calvinmetcalf/minimalistic-assert;meta.exif
minimalistic-crypto-utils@1.0.1;MIT;https://github.com/indutny/minimalistic-crypto-utils;https://github.com/indutny/minimalistic-crypto-utils;meta.exif
minimatch@0.2.14;MIT;https://github.com/isaacs/minimatch;http://github.com/isaacs/minimatch/raw/master/LICENSE;grunt:uploader.plupload
minimatch@0.3.0;MIT;https://github.com/isaacs/minimatch;http://github.com/isaacs/minimatch/raw/master/LICENSE;glob:findup-sync:grunt:uploader.plupload
minimatch@2.0.10;ISC;https://github.com/isaacs/minimatch;https://github.com/isaacs/minimatch/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
minimatch@3.0.3;ISC;https://github.com/isaacs/minimatch;https://github.com/isaacs/minimatch/raw/master/LICENSE;commoner:meta.watch
minimist@0.0.8;MIT;https://github.com/substack/minimist;https://github.com/substack/minimist/raw/master/LICENSE;mkdirp:output-file-sync:babel-core:grunt-babel:uploader.plupload
minimist@1.2.0;MIT;https://github.com/substack/minimist;https://github.com/substack/minimist/raw/master/LICENSE;detect-indent:babel-core:grunt-babel:uploader.plupload
mkdirp@0.3.5;MIT;https://github.com/substack/node-mkdirp;https://github.com/substack/node-mkdirp/raw/master/LICENSE;less:gui.ajax
mkdirp@0.5.1;MIT;https://github.com/substack/node-mkdirp;https://github.com/substack/node-mkdirp/raw/master/LICENSE;output-file-sync:babel-core:grunt-babel:uploader.plupload
module-deps@3.9.1;MIT;https://github.com/substack/module-deps;https://github.com/substack/module-deps/raw/master/LICENSE;meta.exif
module-deps@4.1.1;MIT;https://github.com/substack/module-deps;https://github.com/substack/module-deps/raw/master/LICENSE;watchify:meta.exif
ms@0.7.1;MIT*;https://github.com/guille/ms.js;https://github.com/guille/ms.js/raw/master/LICENSE;debug:babel-core:grunt-babel:uploader.html
ms@0.7.2;MIT;https://github.com/zeit/ms;https://github.com/zeit/ms/raw/master/LICENSE.md;debug:babel-core:grunt-babel:uploader.plupload
multimatch@2.1.0;MIT;https://github.com/sindresorhus/multimatch;https://github.com/sindresorhus/multimatch/raw/master/license;gui.ajax
nan@2.5.1;MIT;https://github.com/nodejs/nan;https://github.com/nodejs/nan/raw/master/LICENSE.md;fsevents:chokidar:watchify:grunt-browserify:gui.mobile
nan@2.6.1;MIT;https://github.com/nodejs/nan;https://github.com/nodejs/nan/raw/master/LICENSE.md;action.ajxp_user
nan@2.6.2;MIT;https://github.com/nodejs/nan;https://github.com/nodejs/nan/raw/master/LICENSE.md;meta.exif
node-dir@0.1.16;MIT;https://github.com/fshost/node-dir;https://github.com/fshost/node-dir/raw/master/LICENSE.txt;gui.ajax
node-fetch@1.6.3;MIT;https://github.com/bitinn/node-fetch;https://github.com/bitinn/node-fetch/raw/master/LICENSE.md;gui.ajax
node-pre-gyp@0.6.33;BSD-3-Clause;https://github.com/mapbox/node-pre-gyp;https://github.com/mapbox/node-pre-gyp/raw/master/LICENSE;fsevents:meta.exif
node-uuid@1.4.7;MIT;https://github.com/broofa/node-uuid;https://raw.github.com/broofa/node-uuid/master/LICENSE.md;request:less:assemble-less:action.ajxp_user
nopt@1.0.10;MIT;https://github.com/isaacs/nopt;https://github.com/isaacs/nopt/raw/master/LICENSE;grunt:uploader.plupload
nopt@2.0.0;MIT;https://github.com/isaacs/nopt;https://github.com/isaacs/nopt/raw/master/LICENSE;noptify:tiny-lr-fork:grunt-contrib-watch:uploader.plupload
nopt@3.0.6;ISC;https://github.com/npm/nopt;https://github.com/npm/nopt/raw/master/LICENSE;grunt:meta.simple_lock
noptify@0.0.3;UNKNOWN;https://github.com/mklabs/noptify;https://github.com/mklabs/noptify;tiny-lr-fork:grunt-contrib-watch:uploader.plupload
normalize-package-data@2.3.5;BSD-2-Clause;https://github.com/npm/normalize-package-data;https://github.com/npm/normalize-package-data/raw/master/LICENSE;meow:dateformat:grunt:meta.simple_lock
normalize-package-data@2.3.6;BSD-2-Clause;https://github.com/npm/normalize-package-data;https://github.com/npm/normalize-package-data/raw/master/LICENSE;gui.ajax
normalize-path@2.0.1;MIT;https://github.com/jonschlinkert/normalize-path;https://github.com/jonschlinkert/normalize-path/raw/master/LICENSE;micromatch:anymatch:watchify:grunt-browserify:gui.mobile
normalize-path@2.1.1;MIT;https://github.com/jonschlinkert/normalize-path;https://github.com/jonschlinkert/normalize-path/raw/master/LICENSE;meta.exif
normalize-range@0.1.2;MIT;https://github.com/jamestalmage/normalize-range;https://github.com/jamestalmage/normalize-range/raw/master/license;gui.ajax
npmlog@4.0.2;ISC;https://github.com/npm/npmlog;https://github.com/npm/npmlog/raw/master/LICENSE;fsevents:meta.exif
num2fraction@1.2.2;MIT;https://github.com/yisibl/num2fraction;https://github.com/yisibl/num2fraction/raw/master/LICENSE;gui.ajax
number-is-nan@1.0.0;MIT;https://github.com/sindresorhus/number-is-nan;https://github.com/sindresorhus/number-is-nan/raw/master/license;is-finite:repeating:babel-core:grunt-babel:uploader.html
number-is-nan@1.0.1;MIT;https://github.com/sindresorhus/number-is-nan;https://github.com/sindresorhus/number-is-nan/raw/master/license;is-finite:repeating:babel-core:grunt-babel:uploader.plupload
oauth-sign@0.8.1;Apache-2.0;https://github.com/mikeal/oauth-sign;https://github.com/mikeal/oauth-sign/raw/master/LICENSE;request:less:assemble-less:access.ajxp_home
oauth-sign@0.8.2;Apache-2.0;https://github.com/mikeal/oauth-sign;https://github.com/mikeal/oauth-sign/raw/master/LICENSE;fsevents:meta.exif
object-assign@3.0.0;MIT;https://github.com/sindresorhus/object-assign;https://github.com/sindresorhus/object-assign/raw/master/license;react-themeable:gui.ajax
object-assign@4.0.1;MIT;https://github.com/sindresorhus/object-assign;https://github.com/sindresorhus/object-assign/raw/master/license;react-infinite:gui.ajax
object-assign@4.1.0;MIT;https://github.com/sindresorhus/object-assign;https://github.com/sindresorhus/object-assign/raw/master/license;output-file-sync:babel-core:grunt-babel:uploader.html
object-assign@4.1.1;MIT;https://github.com/sindresorhus/object-assign;https://github.com/sindresorhus/object-assign/raw/master/license;output-file-sync:babel-core:grunt-babel:uploader.plupload
object-keys@1.0.11;MIT;https://github.com/ljharb/object-keys;https://github.com/ljharb/object-keys/raw/master/LICENSE;meta.exif
object.omit@2.0.1;MIT;https://github.com/jonschlinkert/object.omit;https://github.com/jonschlinkert/object.omit/raw/master/LICENSE;meta.exif
on-finished@2.3.0;MIT;https://github.com/jshttp/on-finished;https://github.com/jshttp/on-finished/raw/master/LICENSE;meta.watch
once@1.3.3;ISC;https://github.com/isaacs/once;https://github.com/isaacs/once/raw/master/LICENSE;tar-pack:fsevents:meta.exif
once@1.4.0;ISC;https://github.com/isaacs/once;https://github.com/isaacs/once/raw/master/LICENSE;glob:commoner:regenerator:babel-core:grunt-babel:uploader.plupload
os-browserify@0.1.2;MIT;https://github.com/drewyoung1/os-browserify;https://github.com/drewyoung1/os-browserify/raw/master/LICENSE;meta.exif
os-homedir@1.0.2;MIT;https://github.com/sindresorhus/os-homedir;https://github.com/sindresorhus/os-homedir/raw/master/license;home-or-tmp:babel-register:babel-core:grunt-babel:meta.simple_lock
os-locale@1.4.0;MIT;https://github.com/sindresorhus/os-locale;https://github.com/sindresorhus/os-locale/raw/master/license;yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
os-tmpdir@1.0.1;MIT;https://github.com/sindresorhus/os-tmpdir;https://github.com/sindresorhus/os-tmpdir/raw/master/license;home-or-tmp:babel-core:grunt-babel:uploader.html
os-tmpdir@1.0.2;MIT;https://github.com/sindresorhus/os-tmpdir;https://github.com/sindresorhus/os-tmpdir/raw/master/license;home-or-tmp:babel-core:grunt-babel:uploader.plupload
outpipe@1.1.1;MIT;https://github.com/substack/outpipe;https://github.com/substack/outpipe/raw/master/LICENSE;meta.exif
output-file-sync@1.1.1;MIT;https://github.com/shinnn/output-file-sync;https://github.com/shinnn/output-file-sync/raw/master/LICENSE;babel-core:grunt-babel:core.tasks
output-file-sync@1.1.2;MIT;https://github.com/shinnn/output-file-sync;https://github.com/shinnn/output-file-sync/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
pako@0.2.9;MIT;https://github.com/nodeca/pako;https://github.com/nodeca/pako/raw/master/LICENSE;meta.exif
parents@1.0.1;MIT;https://github.com/substack/node-parents;https://github.com/substack/node-parents/raw/master/LICENSE;meta.exif
parse-asn1@5.0.0;ISC;https://github.com/crypto-browserify/parse-asn1;https://github.com/crypto-browserify/parse-asn1;browserify-sign:crypto-browserify:browserify:grunt-browserify:gui.mobile
parse-asn1@5.1.0;ISC;https://github.com/crypto-browserify/parse-asn1;https://github.com/crypto-browserify/parse-asn1;meta.exif
parse-glob@3.0.4;MIT;https://github.com/jonschlinkert/parse-glob;https://github.com/jonschlinkert/parse-glob/raw/master/LICENSE;meta.exif
parse-headers@2.0.1;MIT;https://github.com/kesla/parse-headers;https://github.com/kesla/parse-headers/raw/master/LICENCE;editor.diaporama
parse-json@2.2.0;MIT;https://github.com/sindresorhus/parse-json;https://github.com/sindresorhus/parse-json/raw/master/license;load-json-file:read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
parseurl@1.3.1;MIT;https://github.com/pillarjs/parseurl;https://github.com/pillarjs/parseurl/raw/master/LICENSE;meta.watch
path-browserify@0.0.0;MIT;https://github.com/substack/path-browserify;https://github.com/substack/path-browserify/raw/master/LICENSE;meta.exif
path-exists@1.0.0;MIT;https://github.com/sindresorhus/path-exists;https://github.com/sindresorhus/path-exists/raw/master/license;babel-core:grunt-babel:uploader.plupload
path-exists@2.1.0;MIT;https://github.com/sindresorhus/path-exists;https://github.com/sindresorhus/path-exists/raw/master/license;find-up:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
path-is-absolute@1.0.0;MIT;https://github.com/sindresorhus/path-is-absolute;https://github.com/sindresorhus/path-is-absolute/raw/master/license;babel-core:grunt-babel:uploader.html
path-is-absolute@1.0.1;MIT;https://github.com/sindresorhus/path-is-absolute;https://github.com/sindresorhus/path-is-absolute/raw/master/license;babel-core:grunt-babel:uploader.plupload
path-parse@1.0.5;MIT;https://github.com/jbgutierrez/path-parse;https://github.com/jbgutierrez/path-parse;meta.watch
path-platform@0.11.15;MIT;https://github.com/tjfontaine/node-path-platform;https://github.com/tjfontaine/node-path-platform/raw/master/LICENSE;meta.exif
path-type@1.1.0;MIT;https://github.com/sindresorhus/path-type;https://github.com/sindresorhus/path-type/raw/master/license;read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
pbkdf2@3.0.9;MIT;https://github.com/crypto-browserify/pbkdf2;https://github.com/crypto-browserify/pbkdf2/raw/master/LICENSE;meta.exif
performance-now@0.2.0;MIT;https://github.com/meryn/performance-now;https://github.com/meryn/performance-now/raw/master/license.txt;gui.ajax
pify@2.3.0;MIT;https://github.com/sindresorhus/pify;https://github.com/sindresorhus/pify/raw/master/license;load-json-file:read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
pinkie-promise@2.0.1;MIT;https://github.com/floatdrop/pinkie-promise;https://github.com/floatdrop/pinkie-promise/raw/master/license;find-up:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
pinkie@2.0.4;MIT;https://github.com/floatdrop/pinkie;https://github.com/floatdrop/pinkie/raw/master/license;pinkie-promise:find-up:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
pkg-up@1.0.0;MIT;https://github.com/sindresorhus/pkg-up;https://github.com/sindresorhus/pkg-up/raw/master/license;gui.ajax
postcss-value-parser@3.3.0;MIT;https://github.com/TrySound/postcss-value-parser;https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE;gui.ajax
postcss@5.0.19;MIT;https://github.com/postcss/postcss;https://github.com/postcss/postcss/raw/master/LICENSE;less-plugin-autoprefix:access.ajxp_home
postcss@5.2.0;MIT;https://github.com/postcss/postcss;https://github.com/postcss/postcss/raw/master/LICENSE;less-plugin-autoprefix:action.ajxp_user
postcss@5.2.15;MIT;https://github.com/postcss/postcss;https://github.com/postcss/postcss/raw/master/LICENSE;less-plugin-autoprefix:action.ajxp_user
postcss@5.2.16;MIT;https://github.com/postcss/postcss;https://github.com/postcss/postcss/raw/master/LICENSE;access.ajxp_admin
postcss@5.2.17;MIT;https://github.com/postcss/postcss;https://github.com/postcss/postcss/raw/master/LICENSE;gui.ajax
preserve@0.2.0;MIT;https://github.com/jonschlinkert/preserve;https://github.com/jonschlinkert/preserve/blob/master/LICENSE-MIT;meta.exif
pretty-bytes@1.0.4;MIT;https://github.com/sindresorhus/pretty-bytes;https://github.com/sindresorhus/pretty-bytes/raw/master/license;gui.ajax
private@0.1.6;MIT;https://github.com/benjamn/private;https://github.com/benjamn/private/raw/master/LICENSE;babel-core:grunt-babel:uploader.html
private@0.1.7;MIT;https://github.com/benjamn/private;https://github.com/benjamn/private/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
process-nextick-args@1.0.7;MIT;https://github.com/calvinmetcalf/process-nextick-args;https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md;meta.exif
process@0.11.10;MIT;https://github.com/shtylman/node-process;https://github.com/shtylman/node-process/raw/master/LICENSE;meta.exif
process@0.11.9;MIT;https://github.com/shtylman/node-process;https://github.com/shtylman/node-process/raw/master/LICENSE;browserify:grunt-browserify:gui.mobile
process@0.5.2;UNKNOWN;https://github.com/shtylman/node-process;https://github.com/shtylman/node-process/raw/master/LICENSE;global:editor.diaporama
promise@7.1.1;MIT;https://github.com/then/promise;https://github.com/then/promise/raw/master/LICENSE;gui.ajax
prop-types@15.5.8;BSD-3-Clause;https://github.com/reactjs/prop-types;https://github.com/reactjs/prop-types/raw/master/LICENSE;gui.ajax
prr@0.0.0;MIT;https://github.com/rvagg/prr;https://github.com/rvagg/prr/raw/master/LICENSE;gui.ajax
pseudomap@1.0.2;ISC;https://github.com/isaacs/pseudomap;https://github.com/isaacs/pseudomap/raw/master/LICENSE;lru-cache:aws4:request:less:assemble-less:access.ajxp_home
public-encrypt@4.0.0;MIT;https://github.com/crypto-browserify/publicEncrypt;https://github.com/crypto-browserify/publicEncrypt;meta.exif
punycode@1.3.2;MIT;https://github.com/bestiejs/punycode.js;https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt;url:meta.exif
punycode@1.4.1;MIT;https://github.com/bestiejs/punycode.js;https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt;meta.exif
q@1.4.1;MIT;https://github.com/kriskowal/q;http://github.com/kriskowal/q/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:uploader.plupload
q@1.5.0;MIT;https://github.com/kriskowal/q;https://github.com/kriskowal/q/raw/master/LICENSE;meta.watch
qr.js@0.0.0;MIT;https://github.com/shtylman/qr.js;https://github.com/shtylman/qr.js/raw/master/LICENSE;gui.ajax
qrcode.react@0.6.1;ISC;https://github.com/zpao/qrcode.react;https://github.com/zpao/qrcode.react;gui.ajax
qs@0.5.6;UNKNOWN;https://github.com/visionmedia/node-querystring;https://github.com/visionmedia/node-querystring;tiny-lr-fork:grunt-contrib-watch:uploader.plupload
qs@5.1.0;BSD-3-Clause;https://github.com/hapijs/qs;https://github.com/hapijs/qs/raw/master/LICENSE;meta.watch
qs@5.2.0;BSD-3-Clause;https://github.com/hapijs/qs;https://github.com/hapijs/qs/raw/master/LICENSE;body-parser:meta.watch
qs@6.0.2;BSD-3-Clause;https://github.com/ljharb/qs;https://github.com/ljharb/qs/raw/master/LICENSE;request:less:assemble-less:access.ajxp_home
qs@6.2.1;BSD-3-Clause;https://github.com/ljharb/qs;https://github.com/ljharb/qs/raw/master/LICENSE;request:less:assemble-less:action.ajxp_user
qs@6.3.1;BSD-3-Clause;https://github.com/ljharb/qs;https://github.com/ljharb/qs/raw/master/LICENSE;fsevents:meta.exif
qs@6.4.0;BSD-3-Clause;https://github.com/ljharb/qs;https://github.com/ljharb/qs/raw/master/LICENSE;gui.ajax
query-string@3.0.3;MIT;https://github.com/sindresorhus/query-string;https://github.com/sindresorhus/query-string/raw/master/license;gui.ajax
querystring-es3@0.2.1;MIT;https://github.com/mike-spainhower/querystring;https://github.com/Gozala/enchain/License.md;meta.exif
querystring@0.2.0;MIT;https://github.com/Gozala/querystring;https://github.com/Gozala/enchain/License.md;meta.exif
raf@3.3.0;MIT;https://github.com/chrisdickinson/raf;https://github.com/chrisdickinson/raf;gui.ajax
randomatic@1.1.6;MIT;https://github.com/jonschlinkert/randomatic;https://github.com/jonschlinkert/randomatic/raw/master/LICENSE;meta.exif
randombytes@2.0.3;MIT;https://github.com/crypto-browserify/randombytes;https://github.com/crypto-browserify/randombytes;meta.exif
raw-body@2.1.7;MIT;https://github.com/stream-utils/raw-body;https://github.com/stream-utils/raw-body/raw/master/LICENSE;meta.watch
rc@1.1.7;(BSD-2-Clause OR MIT OR Apache-2.0);https://github.com/dominictarr/rc;https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2;fsevents:meta.exif
react-addons-create-fragment@15.5.3;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
react-addons-css-transition-group@15.5.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
react-addons-pure-render-mixin@15.5.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
react-addons-transition-group@15.5.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
react-addons-update@15.5.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE.txt;gui.ajax
react-autosuggest@8.0.0;MIT;https://github.com/moroshko/react-autosuggest;https://github.com/moroshko/react-autosuggest/raw/master/LICENSE;gui.ajax
react-autowhatever@7.0.0;MIT;https://github.com/moroshko/react-autowhatever;https://github.com/moroshko/react-autowhatever/raw/master/LICENSE;gui.ajax
react-chartjs@0.8.0;MIT;https://github.com/jhudson8/react-chartjs;https://github.com/jhudson8/react-chartjs/raw/master/LICENSE;gui.ajax
react-dnd-html5-backend@2.3.0;MIT;;;gui.ajax
react-dnd@2.3.0;MIT;;;gui.ajax
react-docgen@2.14.1;BSD-3-Clause;https://github.com/reactjs/react-docgen;https://github.com/reactjs/react-docgen/raw/master/LICENSE;gui.ajax
react-dom@15.4.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;editor.diaporama
react-dom@15.5.4;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
react-draggable@2.2.3;MIT;https://github.com/mzabriskie/react-draggable;https://github.com/mzabriskie/react-draggable/raw/master/LICENSE;gui.ajax
react-event-listener@0.4.5;MIT;https://github.com/oliviertassinari/react-event-listener;https://github.com/oliviertassinari/react-event-listener/raw/master/LICENSE;gui.ajax
react-grid-layout@0.13.9;MIT;https://github.com/STRML/react-grid-layout;https://github.com/STRML/react-grid-layout/raw/master/LICENSE;gui.ajax
react-infinite@0.10.0;BSD-3-Clause;https://github.com/seatgeek/react-infinite;https://github.com/seatgeek/react-infinite/raw/master/LICENSE.txt;gui.ajax
react-input-autosize@0.5.3;MIT;https://github.com/JedWatson/react-input-autosize;https://github.com/JedWatson/react-input-autosize/raw/master/LICENSE;gui.ajax
react-motion@0.4.8;MIT;https://github.com/chenglou/react-motion;https://github.com/chenglou/react-motion/raw/master/LICENSE;gui.ajax
react-redux@5.0.4;MIT;https://github.com/reactjs/react-redux;https://github.com/reactjs/react-redux/raw/master/LICENSE.md;gui.ajax
react-resizable@1.6.0;MIT;https://github.com/STRML/react-resizable;https://github.com/STRML/react-resizable;gui.ajax
react-router@2.8.1;MIT;https://github.com/reactjs/react-router;https://github.com/reactjs/react-router/raw/master/LICENSE.md;gui.ajax
react-scrollbar@0.5.1;MIT;https://github.com/souhe/reactScrollbar;https://github.com/souhe/reactScrollbar/raw/master/LICENSE.md;gui.ajax
react-select@0.6.12;MIT;https://github.com/JedWatson/react-select;https://github.com/JedWatson/react-select/raw/master/LICENSE;gui.ajax
react-tap-event-plugin@2.0.1;Apache-2.0;https://github.com/zilverline/react-tap-event-plugin;http://www.apache.org/licenses/LICENSE-2.0;gui.ajax
react-textfit@0.1.9;MIT;https://github.com/malte-wessel/react-textfit;https://github.com/malte-wessel/react-textfit/raw/master/LICENSE.md;gui.ajax
react-themeable@1.1.0;MIT;https://github.com/markdalgleish/react-themeable;https://github.com/markdalgleish/react-themeable;gui.ajax
react-tools@0.13.3;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react;gui.ajax
react@15.4.2;BSD-3-Clause;https://github.com/facebook/react;https://github.com/facebook/react/raw/master/LICENSE;gui.ajax
reactify@1.1.1;MIT;https://github.com/andreypopp/reactify;https://github.com/andreypopp/reactify/raw/master/LICENSE;gui.ajax
read-only-stream@1.1.1;MIT;https://github.com/substack/read-only-stream;https://github.com/substack/read-only-stream/raw/master/LICENSE;meta.exif
read-only-stream@2.0.0;MIT;https://github.com/substack/read-only-stream;https://github.com/substack/read-only-stream/raw/master/LICENSE;watchify:meta.exif
read-pkg-up@1.0.1;MIT;https://github.com/sindresorhus/read-pkg-up;https://github.com/sindresorhus/read-pkg-up/raw/master/license;meow:dateformat:grunt:meta.simple_lock
read-pkg@1.1.0;MIT;https://github.com/sindresorhus/read-pkg;https://github.com/sindresorhus/read-pkg/raw/master/license;read-pkg-up:meow:dateformat:grunt:meta.simple_lock
readable-stream@1.0.34;MIT;https://github.com/isaacs/readable-stream;https://github.com/isaacs/readable-stream/raw/master/LICENSE;stream-combiner2:meta.exif
readable-stream@1.1.14;MIT;https://github.com/isaacs/readable-stream;https://github.com/isaacs/readable-stream/raw/master/LICENSE;through2:meta.exif
readable-stream@2.0.6;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;concat-stream:watchify:meta.exif
readable-stream@2.1.5;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;tar-pack:fsevents:meta.exif
readable-stream@2.2.2;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;fsevents:meta.exif
readable-stream@2.2.3;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;browserify:grunt-browserify:gui.mobile
readable-stream@2.2.6;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;action.share
readable-stream@2.2.9;MIT;https://github.com/nodejs/readable-stream;https://github.com/nodejs/readable-stream/raw/master/LICENSE;meta.exif
readable-wrap@1.0.0;MIT;https://github.com/substack/readable-wrap;https://github.com/substack/readable-wrap/raw/master/LICENSE;meta.exif
readdirp@2.1.0;MIT;https://github.com/thlorenz/readdirp;https://github.com/thlorenz/readdirp/raw/master/LICENSE;meta.exif
recast@0.10.33;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;regenerator:babel-core:grunt-babel:uploader.plupload
recast@0.10.43;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;regexpu:babel-core:grunt-babel:uploader.plupload
recast@0.11.20;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:meta.user
recast@0.11.21;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:access.fs
recast@0.11.22;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:uploader.plupload
recast@0.11.23;MIT;https://github.com/benjamn/recast;https://github.com/benjamn/recast/raw/master/LICENSE;commoner:meta.watch
recompose@0.23.1;MIT;https://github.com/acdlite/recompose;https://github.com/acdlite/recompose;gui.ajax
redent@1.0.0;MIT;https://github.com/sindresorhus/redent;https://github.com/sindresorhus/redent/raw/master/license;meow:dateformat:grunt:meta.simple_lock
redux@3.6.0;MIT;https://github.com/reactjs/redux;https://github.com/reactjs/redux/raw/master/LICENSE.md;gui.ajax
regenerate@1.2.1;MIT;https://github.com/mathiasbynens/regenerate;https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt;regexpu:babel-core:grunt-babel:core.tasks
regenerate@1.3.1;MIT;https://github.com/mathiasbynens/regenerate;https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt;regexpu:babel-core:grunt-babel:uploader.html
regenerate@1.3.2;MIT;https://github.com/mathiasbynens/regenerate;https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt;regexpu:babel-core:grunt-babel:uploader.plupload
regenerator-runtime@0.10.1;MIT;https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime;https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime;babel-runtime:babel-core:grunt-babel:meta.simple_lock
regenerator-runtime@0.10.3;MIT;https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime;https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime;gui.ajax
regenerator@0.8.40;BSD;https://github.com/facebook/regenerator;https://github.com/facebook/regenerator/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
regex-cache@0.4.3;MIT;https://github.com/jonschlinkert/regex-cache;https://github.com/jonschlinkert/regex-cache/raw/master/LICENSE;meta.exif
regexpu@1.3.0;MIT;https://github.com/mathiasbynens/regexpu;https://github.com/mathiasbynens/regexpu/raw/master/LICENSE-MIT.txt;babel-core:grunt-babel:uploader.plupload
regjsgen@0.2.0;MIT;https://github.com/d10/regjsgen;https://github.com/d10/regjsgen/raw/master/LICENSE.txt;regexpu:babel-core:grunt-babel:uploader.plupload
regjsparser@0.1.5;BSD;https://github.com/jviereck/regjsparser;https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD;regexpu:babel-core:grunt-babel:uploader.plupload
remove-trailing-separator@1.0.1;ISC;https://github.com/darsain/remove-trailing-separator;https://github.com/darsain/remove-trailing-separator/raw/master/license;meta.exif
repeat-element@1.1.2;MIT;https://github.com/jonschlinkert/repeat-element;https://github.com/jonschlinkert/repeat-element/blob/master/LICENSE;meta.exif
repeat-string@1.5.2;MIT;https://github.com/jonschlinkert/repeat-string;https://github.com/jonschlinkert/repeat-string/blob/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.mailer
repeat-string@1.5.4;MIT;https://github.com/jonschlinkert/repeat-string;https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.html
